id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
22655491,Laurel Heights Private Room*LATE CHECK-IN WELCOME*,13139021,Eric,,Presidio Heights,37.78344615644069,-122.44812236940385,Private room,60,1,6,2018-02-25,6,1,0
22658072,Colorful Mission apartment off Valencia st!,121963757,Mayra,,Mission,37.75447900325963,-122.42063707492767,Private room,100,2,3,2018-02-20,3,1,35
22665446,"Gorgeous, newly built home in sunny Bernal Heights",2990879,Virginia,,Bernal Heights,37.74145254535927,-122.41308234303679,Entire home/apt,400,5,1,2018-01-27,0.81,1,22
22671938,Double Bed Suite,167051043,Dario,,South of Market,37.786373628507064,-122.39525949765819,Private room,300,1,1,2018-02-22,1,1,346
22690547,Private Bedroom&Bath. Private Entrance. FREE wifi.,140678774,Salma Chantana,,Parkside,37.74574886111855,-122.48127846821063,Private room,79,3,3,2018-02-26,2.65,2,276
22692287,Luxury Condo in signature Nob Hill neighborhood,21691802,Devon,,Nob Hill,37.792968340651065,-122.42022737956668,Entire home/apt,180,2,0,,,1,0
22693162,"San Francisco Room at Bliss, Private bath",1258368,Faiz,,Bayview,37.73074699860408,-122.38908387338736,Private room,48,1,3,2018-02-25,3,5,7
22693303,"Sunset Room at Bliss, Shared bath",1258368,Faiz,,Bayview,37.7311320877052,-122.39078939255377,Private room,48,1,4,2018-03-01,4,5,8
22693396,"New York Room at Bliss, Shared bath",1258368,Faiz,,Bayview,37.731125600950044,-122.38810644618457,Private room,50,1,2,2018-02-14,2,5,7
22697779,Gorgeous Private Bedroom - Central Location,167354482,Ara,,Castro/Upper Market,37.76737413209708,-122.4296050026112,Private room,95,3,0,,,2,28
22699811,Embarcadero View of Bay Bridge,50989743,Grace,,South of Market,37.78294900804669,-122.38856041539098,Entire home/apt,299,1,6,2018-02-17,4.00,1,26
22700394,The Cottage,11667252,Cheney,,Castro/Upper Market,37.755774374298404,-122.43863429425147,Entire home/apt,200,2,0,,,2,102
22701495,"Back Guest apt, 2br/1ba, Full kitchen on Ocean Ave",147378338,Najeeb And Rashida,,Ocean View,37.72321656274906,-122.45988804021958,Entire home/apt,191,3,1,2018-01-29,0.86,1,66
22705767,"Quiet, private sanctuary in great Mission 'hood!",9130610,Mark,,Mission,37.757251428024965,-122.40929922517081,Private room,125,3,1,2018-01-23,0.73,2,55
22707922,Fantastic Room in DOWNTOWN,108511417,Jimmy,,South of Market,37.781982724269035,-122.40622702986586,Private room,65,1,0,,,3,79
22715454,Stylish Home by the Beach w/ Easy Downtown Access,167574089,Aileen,,Outer Sunset,37.76112763070047,-122.50244822002905,Entire home/apt,399,2,6,2018-02-23,4.19,1,133
22718099,Alice & Michael's Airbnb 1-Bedroom Suite,167608343,Alice,,Outer Sunset,37.75888510481295,-122.49857338781824,Entire home/apt,130,3,6,2018-02-26,4.19,1,239
22729976,Attic master suite,4669150,Kathryn,,Inner Sunset,37.760993197912235,-122.46141646477473,Private room,120,3,0,,,1,0
22731466,Peacock Suite: Cozy bunked room in warm community,117141107,Amber,,Haight Ashbury,37.770590388101176,-122.44945847834644,Private room,90,2,0,,,17,0
22740686,Super Small Private Room-Twin Bed - Best Location,167573274,Karen,,Castro/Upper Market,37.766465340599716,-122.43095442835656,Private room,71,3,1,2018-02-21,1,2,54
22750647,"Quiet, Luxury Mission home near BART and Valencia",113731986,Anne And Cameron,,Mission,37.76187868337431,-122.42136604106095,Entire home/apt,800,5,0,,,1,20
22751843,New Modern Beauty w/Private Entrance and Views,1320626,Scott,,Bernal Heights,37.744400852585265,-122.41704053532499,Private room,175,2,3,2018-03-01,3,1,287
22752011,Spacious 3-bedroom Victorian in the Mission,158983,Aurelien,,Mission,37.7572556701016,-122.40866100104748,Entire home/apt,350,3,0,,,1,0
22753772,Private Luxury 3 Bedroom Flat with Views & Parking,8551269,Joe,,Potrero Hill,37.76029828662273,-122.40189969220638,Private room,425,2,4,2018-02-28,2.55,2,46
22754156,Comfortable Victorian apartment in Potrero/Mission,4982399,Nichole,,Potrero Hill,37.75413876892828,-122.40236633217121,Entire home/apt,300,1,0,,,1,0
22754295,Sun soaked flat in the Lower Haight,4389720,Elliot,,Western Addition,37.77223215371893,-122.43599497308179,Entire home/apt,325,3,0,,,3,30
22755420,Edwardian Nob Hill Hideaway,2507485,Trevor & Jess,,Nob Hill,37.79108503413349,-122.41590506339935,Entire home/apt,275,2,0,,,1,0
22764131,Castro / Corona Heights Charmer with a View (3 bd),163243187,Bryan,,Castro/Upper Market,37.761828166147815,-122.4412969584873,Entire home/apt,399,2,0,,,2,52
22770155,Sunny&Stylish Room steps from Palace of Fine Arts,150314785,James,,Marina,37.8016204847687,-122.4451241457852,Private room,150,3,0,,,1,288
22770606,Bohemian Brick and Timber loft in Dogpatch,5255063,William,,Potrero Hill,37.75801354604749,-122.39160811413856,Entire home/apt,500,1,0,,,1,125
22773225,"Noe Valley Convenience, Great Yard",26020829,Taylor,,Noe Valley,37.753603615984424,-122.43755273841549,Private room,110,2,2,2018-01-30,1.62,1,0
22778447,Newly remodeled condo in the heart of SF,1908798,Tal,,Mission,37.77097852384672,-122.42415101083378,Private room,80,1,0,,,4,15
22792909,Cozy Loft Bed - Private Bathroom - Best Location,158700396,Jed,,Castro/Upper Market,37.76764355350304,-122.43027366355518,Private room,115,3,2,2018-02-23,2,2,72
22795431,Quiet & private room in charming Noe Valley home,3117410,Alexandra,,Noe Valley,37.75207439489962,-122.43745296406999,Private room,75,2,1,2018-02-11,1,1,4
22796326,Astounding Golden Gate Views!,4976919,Paul,,Pacific Heights,37.79290314776874,-122.43653566365955,Entire home/apt,500,29,1,,,2,257
22812399,#1 usa hangout valencia st mission bunk and twin,62315747,Simon,,Mission,37.769180759801024,-122.42335540601684,Private room,65,1,1,2018-02-02,1,5,17
22813226,best valencia st huge bedroom garden views,62315747,Simon,,South of Market,37.773788299706894,-122.40890304363452,Private room,80,1,0,,,5,17
22814090,large private room city views near ggpark bridge,117841976,Paul,,Western Addition,37.778996670673806,-122.4400241883857,Private room,75,1,2,2018-02-17,1.87,6,0
22814105,Private rm nr ggbridge and gg park 5 min central,117841976,Paul,,Western Addition,37.77884644839693,-122.44078588423756,Private room,59,1,1,2018-01-28,0.83,6,28
22814663,Cozy 1 bed w/ amazing city views,14565573,Tane,,Presidio Heights,37.78473446845288,-122.44879543341307,Entire home/apt,130,2,4,2018-02-17,3.64,1,115
22814781,Prime Location in Noe Valley with lots of charm!,5466655,Nick,,Noe Valley,37.75355831546236,-122.43698538326966,Private room,95,2,2,2018-03-01,2,2,59
22827448,SF Designer Townhouse in Pacific Heights,9709390,J.J.,,Western Addition,37.78584427551916,-122.43297293262546,Entire home/apt,295,10,0,,,1,3
22834388,"Room in quirky, quiet hideaway in Noe / Mission",49716827,Mike,,Mission,37.74850530414588,-122.42452324245623,Private room,56,1,0,,,2,0
22846194,Top floor in heart of the mission,4962767,Joseph,,Mission,37.76143684917269,-122.42079255465907,Private room,120,2,0,,,1,0
22847509,The Haven San Francisco,40297300,Igor,,Bayview,37.72759297470704,-122.3716454359831,Private room,75,1,4,2018-02-18,2.79,4,365
22847998,Spacious  bedroom near USF and GG park,7828423,Valeria,,Inner Richmond,37.77711730925098,-122.46164869907615,Private room,120,1,2,2018-03-02,2,3,69
22848016,"New, modern condo in hip, edgy, neighborhood.",24825353,Daniel,,Mission,37.76472799605555,-122.40828601813426,Entire home/apt,850,1,0,,,1,117
22886882,Perfect location! Spacious room with private bath,28267295,Ej,,South of Market,37.77411298497702,-122.3958697682851,Private room,110,1,6,2018-02-21,5.14,1,68
22904891,"Elegant courtyard, Professional apt",16338882,Judy,,Mission,37.765660781122925,-122.40696471967284,Entire home/apt,120,7,0,,,1,0
22907447,"20th Street, Mission District - BART/Tech Shuttles",169571704,Kyle,,Mission,37.75892612335962,-122.41882069002561,Entire home/apt,115,3,8,2018-03-01,8,1,88
22908076,White Swan Inn - Deluxe Queen with Fireplace,163061723,White Swan Inn,,Downtown/Civic Center,37.789519354710364,-122.41230216785446,Private room,269,1,0,,,3,348
22908078,White Swan Inn - Luxury King with Fireplace,163061723,White Swan Inn,,Downtown/Civic Center,37.788904867402934,-122.4121620319459,Private room,299,1,0,,,3,339
22908079,White Swan Inn - Deluxe King with Fireplace,163061723,White Swan Inn,,Downtown/Civic Center,37.78912522475684,-122.41211093910421,Private room,289,1,0,,,3,330
22911824,Well-located spacious 4br/1ba condo in Hayesvalley,4036679,Ian,,Western Addition,37.775615445768516,-122.42698599702578,Entire home/apt,400,5,0,,,1,0
22926606,"Beautiful apartment in the heart of Castro, SF",154590447,Casey,,Castro/Upper Market,37.760532136334604,-122.43428521682992,Entire home/apt,119,1,0,,,1,0
22928870,"room near market st ,valencia st two twins center",62315747,Simon,,South of Market,37.772031594252084,-122.41070104852886,Private room,65,1,1,2018-01-31,0.91,5,25
22928933,SOMA CONDO Room Share,127422643,Bill,,South of Market,37.77580790948341,-122.40770888491465,Private room,100,3,0,,,2,121
22937513,"Spacious, Modern 2bd/2ba. Great Location, Near GGP",169877024,Wendy,,Outer Richmond,37.78270738694914,-122.48168562658206,Entire home/apt,275,2,1,2018-02-13,1,1,87
22941729,Luxury Place - Center of San Francisco - Moscone,48589875,Ut,,Financial District,37.785725144582536,-122.40106172607905,Private room,200,2,1,2018-01-30,0.88,1,312
22943630,Spacious and Sunny Loft Apt. in the Heart of SF,169911909,Ben,,South of Market,37.771171085844074,-122.41387888745996,Entire home/apt,240,2,4,2018-02-26,4,1,1
22953350,Sunny Medditeranean in Noe Valley,6295982,Pablo,,Noe Valley,37.75368715855065,-122.4286422838921,Entire home/apt,249,3,2,2018-02-25,2,1,53
22959431,Master bedroom suite in Cole Valley/Haight St area,1886735,David,,Haight Ashbury,37.76766357882582,-122.44732373711469,Private room,115,2,0,,,3,77
22967577,North Beach with No Sand,170200817,Nodz,,North Beach,37.80399410254213,-122.4116820142464,Entire home/apt,419,1,0,,,1,305
22968438,Private room with access to deck and backyard,159753287,Shaun,,Outer Sunset,37.749647867693255,-122.4876292958108,Private room,74,2,1,2018-02-18,1,3,236
22970151,Artistic 1BR Apartment in Beautiful Russian Hill,168622682,Ceri,,Russian Hill,37.79888301369364,-122.4233535396267,Entire home/apt,350,2,5,2018-02-25,5,1,115
22972678,"Luxury, Modern 2Bed/2Ba. Private Patios, Near GGP",3429328,Wendy,,Outer Richmond,37.7816044021414,-122.48229963080982,Entire home/apt,297,2,2,2018-02-18,2,2,128
22980508,Spacious remodeled home in central neighborhood,170361642,Megan,,West of Twin Peaks,37.74069088259365,-122.44607224428313,Entire home/apt,405,3,0,,,1,16
22986782,Cozy Portola Home - Private Bedroom and Bathroom,64375178,Christopher,,Excelsior,37.72257089559227,-122.4090434066238,Entire home/apt,129,2,0,,,1,43
22987376,private room close to gg park and bridge 5 min dt,117841976,Paul,,Western Addition,37.77925169789404,-122.44129830775823,Private room,95,1,0,,,6,4
22990630,"Cozy Bedroom with Private Bath near SFO, 101, SFSU",165737589,Claire,,Ocean View,37.71331362404823,-122.46991132468389,Private room,100,1,5,2018-03-02,5,2,169
22998690,"Inner Mission bedroom with skylights, private deck",4549697,Lu,,Mission,37.757809218133254,-122.42370492772058,Private room,100,3,0,,,2,8
23004935,Rainbow Room - Private Bedroom in a Warm Community,117141107,Amber,,Haight Ashbury,37.77063153400658,-122.44895459869291,Private room,60,1,5,2018-02-28,5,17,101
23009566,Potrero Hill Overlook by ONEFINESTAY,156158778,Mélissa,,Potrero Hill,37.76155363168025,-122.40178528241852,Entire home/apt,1082,1,0,,,1,274
23018782,Quiet Potrero Bedroom in Single Family Home,4894789,Sarah,,Potrero Hill,37.75538184542554,-122.39980852395108,Private room,200,10,0,,,2,89
23020140,SAN FRANCISCO BOUTIQUE HOTEL-SLEEPS 2 OR 4,64646820,Michelle,,Downtown/Civic Center,37.7789890576529,-122.42173657410358,Entire home/apt,169,1,1,2018-02-08,1,8,38
23025299,Your Cozy/Private Bedroom & Bathroom in SF     [A],170765678,Rachel,,Outer Mission,37.71164916176439,-122.44971109678575,Private room,79,1,1,2018-02-23,1,2,325
23026186,Private Bedroom in the Mission District,21545853,Elise And Joel,,Bernal Heights,37.741452638369495,-122.42298077026885,Private room,59,2,3,2018-03-01,3,1,27
23026398,Live like a local! Spacious and bright SF home.,9793189,Anastasia,,Crocker Amazon,37.70788940965753,-122.4462749748851,Entire home/apt,125,4,0,,,2,6
23042417,One Bedroom Unit,132972183,Sheila,,Outer Sunset,37.75513647029559,-122.4857743719262,Entire home/apt,99,15,0,,,2,210
23045311,Amazing Victorian in Incredible Location,4946282,Josh,,Western Addition,37.7762496579298,-122.42845697285803,Entire home/apt,149,1,0,,,1,0
23054267,Luxury 1x1 in 2x2 in the ❤️ of San Francisco,128169944,,,South of Market,37.77783170283308,-122.41448347558533,Private room,99,1,1,2018-02-28,1,3,333
23060340,Petite Auberge - Cozy Queen,162674732,Petite Auberge,,Downtown/Civic Center,37.789395734129755,-122.41173197525052,Private room,219,1,0,,,4,27
23060429,Petite Auberge - Queen with Fireplace,162674732,Petite Auberge,,Downtown/Civic Center,37.78878185907611,-122.4120483179854,Private room,229,1,0,,,4,29
23060478,Petite Auberge - Deluxe Queen with Fireplace,162674732,Petite Auberge,,Downtown/Civic Center,37.78860654829713,-122.41092893937304,Private room,239,1,0,,,4,32
23060552,Petite Auberge - Deluxe King with Fireplace,162674732,Petite Auberge,,Downtown/Civic Center,37.78953091992053,-122.4106708916879,Private room,249,1,0,,,4,29
23074128,Large Bright Studio in North Beach!,15264218,James,,Russian Hill,37.80058329898968,-122.41625657045245,Entire home/apt,170,2,9,2018-03-01,9,1,121
23077217,Fun Boy’s room. Fast WiFi great amenities,5215966,Melissa,,Outer Sunset,37.755554363211814,-122.49382000388077,Shared room,55,1,0,,,7,89
23087617,3BR/2BA Remodelled home in the heart of The Castro,2711732,Keith,,Castro/Upper Market,37.75962548433772,-122.43398029812165,Entire home/apt,1100,1,0,,,4,66
23090574,New & Modern in the heart of the city,171488079,Sal,,Nob Hill,37.790839983940096,-122.4145368291337,Entire home/apt,195,3,0,,,1,253
23095049,Remodeled Master Suite in the heart of The Castro,2711732,Keith,,Castro/Upper Market,37.759660731629175,-122.43480528549388,Private room,225,1,2,2018-02-18,2,4,170
23106047,Charming Garden Studio,6817200,Jayme,,Noe Valley,37.752086512751575,-122.44175693002107,Entire home/apt,135,1,1,2018-02-19,1,1,68
23106655,Potrero Hill Sunset Retreat,170427853,Al,,Potrero Hill,37.75436524294394,-122.39897375054112,Entire home/apt,149,2,2,2018-03-02,2,1,83
23111807,Newly Remodel Nice & Cozy Private Master Rm,157088607,Steve,,Outer Mission,37.7098284969177,-122.45329022366968,Private room,59,5,2,2018-02-23,2,3,173
23121061,Large and Bright room in the Heart of The Castro,2711732,Keith,,Castro/Upper Market,37.76111490134691,-122.43431234112323,Private room,175,1,4,2018-02-25,4,4,74
23122545,Family Home w/Free Parking+Laundry ~ Ocean Beach,164392538,Yevgen,,Outer Sunset,37.7518892767505,-122.49965289589046,Entire home/apt,248,2,0,,,2,46
23128402,Spacious Pied-à-Terre in SF's Mission District!,171872325,Irene And Kendall,,Mission,37.75250298931216,-122.41081706112583,Entire home/apt,220,2,0,,,1,63
23131682,New 1BR/1BA with Panoramic City and Bay View,30319894,Xu,,Visitacion Valley,37.72304775882736,-122.405362842228,Private room,60,1,4,2018-02-25,4,2,0
23142556,Tastefully decorated luxury apartment,6139868,Tobias,,South of Market,37.77111224502503,-122.40416820834974,Entire home/apt,250,1,1,2018-02-26,1,1,38
23150717,Live like you own Church street in SF,100672984,Roberto,,Castro/Upper Market,37.76442858160637,-122.42766950995899,Entire home/apt,180,1,0,,,3,329
23163677,AMAZING DESIGNER SHOWHOME - prime location!!,58233162,Heather,,Downtown/Civic Center,37.787036420063295,-122.41632373135583,Entire home/apt,320,1,0,,,2,63
23166619,Luxurious apartment on top of whole foods,53641133,Xiaochen,,South of Market,37.78005136483779,-122.40030968541244,Private room,250,1,0,,,1,0
23171836,[No.1] Sunny Private Bedroom with shared Bathrooms,158495115,Sze,,Outer Mission,37.70822640301175,-122.45541446874056,Private room,55,1,0,,,6,166
23173614,Spacious Victorian - Vibrant Walkable Neighborhood,10412467,Andy,,Mission,37.754134376181455,-122.41107827707485,Private room,100,1,4,2018-02-16,4,2,44
23179561,Studio at Donatello Hotel near Union Square,47514427,Jeff,,Downtown/Civic Center,37.78819271297671,-122.410096464311,Private room,235,1,0,,,14,15
23185870,Classic Home w/ Stunning Views of SF Rolling Hills,172378324,Mary,,Bernal Heights,37.745221741186086,-122.41283365350033,Private room,120,2,0,,,2,77
23191170,2RMs in Large House w/ Balconies & Stunning Views,14040690,Diego,,Russian Hill,37.800311209301896,-122.41111639589319,Private room,480,1,0,,,4,76
23191397,Nice Room in House w/ Stunning Balconies & Views,14040690,Diego,,Russian Hill,37.79978643123778,-122.41277889184552,Private room,180,1,0,,,4,43
23191522,"Room in Large House w/ Balcony, Patio & Views",14040690,Diego,,Russian Hill,37.79868013399444,-122.41279362627111,Private room,180,1,0,,,4,31
23204696,Queen bedroom with ensuite private bath,9080666,Sandy,,Outer Mission,37.727805822205355,-122.43393670145115,Private room,59,5,0,,,9,13
23205736,Modern Comfortable Studio For 5 People Center SF!!,172559950,Tong,,Downtown/Civic Center,37.783984956668405,-122.41451565649466,Entire home/apt,150,1,0,,,2,145
23207199,A  Beautiful  Ocean View Staycation,26903690,Denise,,Ocean View,37.7070196489085,-122.4635774937489,Entire home/apt,165,2,0,,,1,0
23207355,Modern / comfortable,13268352,Aziz,,South of Market,37.774975396374835,-122.39577782381872,Private room,100,4,0,,,3,7
23209264,"Relaxing and private, with views!",23741447,Linda,,Bayview,37.7317860014864,-122.38738350329128,Entire home/apt,99,1,0,,,1,21
23217998,Business Ready in the heart of the Castro - W/D,2711732,Keith,,Castro/Upper Market,37.761027251239646,-122.43500691178268,Private room,120,1,1,2018-02-28,1,4,69
23230950,Sunny Victorian in Haight,4152894,Gena And,,Haight Ashbury,37.771689253558755,-122.44214985113629,Private room,250,2,0,,,1,73
23235919,San Fran Gem / great location/ 3plus BR/ 2.5 Bath,55485389,Trish,,Glen Park,37.73793721582702,-122.43776203825502,Entire home/apt,300,2,0,,,1,44
23236224,Live like a local! Spacious room in SF home.,9793189,Anastasia,,Crocker Amazon,37.70774629909978,-122.4459533428429,Private room,60,2,1,2018-02-28,1,2,72
