SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011,POPESTIMATE2012,POPESTIMATE2013,POPESTIMATE2014,POPESTIMATE2015,POPESTIMATE2016,POPESTIMATE2017,POPESTIMATE2018,POPESTIMATE2019,NPOPCHG_2010,NPOPCHG_2011,NPOPCHG_2012,NPOPCHG_2013,NPOPCHG_2014,NPOPCHG_2015,NPOPCHG_2016,NPOPCHG_2017,NPOPCHG_2018,NPOPCHG_2019,BIRTHS2010,BIRTHS2011,BIRTHS2012,BIRTHS2013,BIRTHS2014,BIRTHS2015,BIRTHS2016,BIRTHS2017,BIRTHS2018,BIRTHS2019,DEATHS2010,DEATHS2011,DEATHS2012,DEATHS2013,DEATHS2014,DEATHS2015,DEATHS2016,DEATHS2017,DEATHS2018,DEATHS2019,NATURALINC2010,NATURALINC2011,NATURALINC2012,NATURALINC2013,NATURALINC2014,NATURALINC2015,NATURALINC2016,NATURALINC2017,NATURALINC2018,NATURALINC2019,INTERNATIONALMIG2010,INTERNATIONALMIG2011,INTERNATIONALMIG2012,INTERNATIONALMIG2013,INTERNATIONALMIG2014,INTERNATIONALMIG2015,INTERNATIONALMIG2016,INTERNATIONALMIG2017,INTERNATIONALMIG2018,INTERNATIONALMIG2019,DOMESTICMIG2010,DOMESTICMIG2011,DOMESTICMIG2012,DOMESTICMIG2013,DOMESTICMIG2014,DOMESTICMIG2015,DOMESTICMIG2016,DOMESTICMIG2017,DOMESTICMIG2018,DOMESTICMIG2019,NETMIG2010,NETMIG2011,NETMIG2012,NETMIG2013,NETMIG2014,NETMIG2015,NETMIG2016,NETMIG2017,NETMIG2018,NETMIG2019,RESIDUAL2010,RESIDUAL2011,RESIDUAL2012,RESIDUAL2013,RESIDUAL2014,RESIDUAL2015,RESIDUAL2016,RESIDUAL2017,RESIDUAL2018,RESIDUAL2019,GQESTIMATESBASE2010,GQESTIMATES2010,GQESTIMATES2011,GQESTIMATES2012,GQESTIMATES2013,GQESTIMATES2014,GQESTIMATES2015,GQESTIMATES2016,GQESTIMATES2017,GQESTIMATES2018,GQESTIMATES2019,RBIRTH2011,RBIRTH2012,RBIRTH2013,RBIRTH2014,RBIRTH2015,RBIRTH2016,RBIRTH2017,RBIRTH2018,RBIRTH2019,RDEATH2011,RDEATH2012,RDEATH2013,RDEATH2014,RDEATH2015,RDEATH2016,RDEATH2017,RDEATH2018,RDEATH2019,RNATURALINC2011,RNATURALINC2012,RNATURALINC2013,RNATURALINC2014,RNATURALINC2015,RNATURALINC2016,RNATURALINC2017,RNATURALINC2018,RNATURALINC2019,RINTERNATIONALMIG2011,RINTERNATIONALMIG2012,RINTERNATIONALMIG2013,RINTERNATIONALMIG2014,RINTERNATIONALMIG2015,RINTERNATIONALMIG2016,RINTERNATIONALMIG2017,RINTERNATIONALMIG2018,RINTERNATIONALMIG2019,RDOMESTICMIG2011,RDOMESTICMIG2012,RDOMESTICMIG2013,RDOMESTICMIG2014,RDOMESTICMIG2015,RDOMESTICMIG2016,RDOMESTICMIG2017,RDOMESTICMIG2018,RDOMESTICMIG2019,RNETMIG2011,RNETMIG2012,RNETMIG2013,RNETMIG2014,RNETMIG2015,RNETMIG2016,RNETMIG2017,RNETMIG2018,RNETMIG2019
050,2,4,27,021,Minnesota,Cass County,28567,28565,28652,28384,28409,28485,28556,28698,29030,29324,29511,29779,87,-268,25,76,71,142,332,294,187,268,96,296,362,321,371,357,328,287,297,284,53,281,291,318,322,345,311,343,296,329,43,15,71,3,49,12,17,-56,1,-45,0,11,6,8,11,17,8,8,7,7,44,-295,-46,68,12,113,306,343,178,304,44,-284,-40,76,23,130,314,351,185,311,0,1,-6,-3,-1,0,1,-1,1,2,223,223,223,223,223,223,223,223,223,223,224,10.379409496,12.748049936,11.28414244,13.008187093,12.470744402,11.363636364,9.8365150632,10.096031274,9.5800303593,9.8534259064,10.247741799,11.178683165,11.290124647,12.051559716,10.774667406,11.755835076,10.062037903,11.097992916,0.5259835893,2.5003081366,0.1054592751,1.7180624463,0.4191846858,0.5889689579,-1.919320012,0.0339933713,-1.517962557,0.3857212988,0.2112936453,0.2812247337,0.3856874879,0.5938449715,0.2771618625,0.2741885732,0.237953599,0.2361275089,-10.34434392,-1.619917948,2.3904102366,0.4207499869,3.9473224578,10.601441242,11.755835076,6.0508200901,10.254680385,-9.958622624,-1.408624302,2.6716349703,0.8064374748,4.5411674293,10.878603104,12.030023649,6.2887736891,10.490807893
050,2,4,27,023,Minnesota,Chippewa County,12441,12443,12445,12315,12119,12071,12052,12084,12036,11944,11901,11800,2,-130,-196,-48,-19,32,-48,-92,-43,-101,38,158,153,152,174,166,171,155,169,164,46,135,154,161,144,154,149,149,168,138,-8,23,-1,-9,30,12,22,6,1,26,3,16,23,20,27,37,23,22,21,21,8,-170,-222,-62,-74,-16,-93,-121,-65,-148,11,-154,-199,-42,-47,21,-70,-99,-44,-127,-1,1,4,3,-2,-1,0,1,0,0,237,237,237,237,237,237,237,237,237,237,237,12.762520194,12.523532782,12.567176519,14.42606641,13.755386145,14.179104478,12.927439533,14.17487943,13.83907852,10.904684976,12.605385938,13.311285655,11.93881358,12.761020882,12.354892206,12.427022519,14.091004403,11.645078267,1.8578352181,-0.081853155,-0.744109136,2.4872528293,0.9943652635,1.824212272,0.5004170142,0.0838750262,2.1940002532,1.2924071082,1.8826225751,1.6535758578,2.2385275463,3.0659595625,1.9071310116,1.8348623853,1.7613755504,1.7720771275,-13.73182553,-18.17140051,-5.126085159,-6.135223645,-1.325820351,-7.711442786,-10.09174312,-5.451876704,-12.48892452,-12.43941842,-16.28877793,-3.472509301,-3.896696099,1.7401392111,-5.804311774,-8.256880734,-3.690501153,-10.71684739
050,2,4,27,025,Minnesota,Chisago County,53887,53890,53904,53760,53465,53660,53798,54129,54638,55257,55972,56579,14,-144,-295,195,138,331,509,619,715,607,137,551,572,542,521,564,587,585,605,600,68,361,350,383,403,438,379,445,426,401,69,190,222,159,118,126,208,140,179,199,6,18,13,8,12,23,41,24,20,20,-62,-354,-540,31,14,188,265,460,518,391,-56,-336,-527,39,26,211,306,484,538,411,1,2,10,-3,-6,-6,-5,-5,-2,-3,1673,1673,1673,1672,1661,1675,1685,1680,1675,1680,1682,10.23554763,10.669153649,10.119019837,9.6968117776,10.45150889,10.793715005,10.64652623,10.878457956,10.661833302,6.706048447,6.5283282817,7.1505250875,7.5006048875,8.1165973297,6.9690255316,8.0986396105,7.6598728749,7.1256585903,3.5294991826,4.1408253672,2.9684947491,2.1962068901,2.3349115606,3.8246894738,2.547886619,3.2185850812,3.5361747119,0.3343736068,0.2424807647,0.1493582264,0.2233430736,0.426214015,0.7539051367,0.4367805633,0.3596184448,0.3553944434,-6.576014267,-10.07227792,0.5787631272,0.2605669192,3.4838362968,4.8728014931,8.3716274626,9.3141177211,6.9479613686,-6.24164066,-9.829797156,0.7281213536,0.4839099927,3.9100503118,5.6267066298,8.8084080258,9.6737361659,7.303355812
050,2,4,27,027,Minnesota,Clay County,58999,58999,59147,59921,60194,60523,61238,62169,63055,63766,64017,64222,148,774,273,329,715,931,886,711,251,205,201,792,790,780,843,872,889,901,865,851,117,459,424,502,443,462,471,515,472,453,84,333,366,278,400,410,418,386,393,398,18,57,45,65,144,150,183,120,97,100,47,382,-132,-11,180,376,288,210,-240,-294,65,439,-87,54,324,526,471,330,-143,-194,-1,2,-6,-3,-9,-5,-3,-5,1,1,3743,3743,3873,3873,3671,3563,3411,3152,3187,2921,2923,13.303322471,13.154060692,12.922786352,13.846798236,14.132099476,14.198556187,14.209003241,13.538577119,13.272093513,7.7098800685,7.0599009283,8.3169727545,7.2765499626,7.4874196764,7.5225196448,8.1216833174,7.3875241621,7.0649334446,5.5934424027,6.0941597636,4.6058135971,6.5702482733,6.6446797994,6.6760365425,6.0873199234,6.151052957,6.2071600683,0.9574360869,0.7492819381,1.0768988626,2.3652893784,2.4309804144,2.9227624098,1.8924310643,1.5181988214,1.5595879569,6.4165014949,-2.197893685,-0.182244423,2.956611723,6.0936575721,4.599757235,3.3117543624,-3.756368218,-4.585188593,7.3739375819,-1.448611747,0.8946544397,5.3219011013,8.5246379865,7.5225196448,5.2041854267,-2.238169397,-3.025600636
050,2,4,27,029,Minnesota,Clearwater County,8695,8695,8705,8721,8677,8783,8791,8797,8831,8845,8815,8818,10,16,-44,106,8,6,34,14,-30,3,23,119,94,112,99,115,105,126,106,110,12,96,94,105,104,118,98,96,86,74,11,23,0,7,-5,-3,7,30,20,36,0,2,0,6,6,6,6,5,5,5,0,-8,-43,92,7,5,20,-21,-54,-38,0,-6,-43,98,13,11,26,-16,-49,-33,-1,-1,-1,1,0,-2,1,0,-1,0,115,115,115,115,115,115,115,115,115,115,115,13.657752783,10.805839752,12.82932417,11.266643906,13.077098021,11.912865895,14.256619145,12.004530011,12.476606363,11.018019052,10.805839752,12.027491409,11.835666325,13.418239709,11.118674835,10.862186015,9.7395243488,8.3933533715,2.6397337312,0,0.8018327606,-0.569022419,-0.341141688,0.7941910597,3.3944331297,2.2650056625,4.0832529915,0.2295420636,0,0.6872852234,0.6828269034,0.682283375,0.680735194,0.5657388549,0.5662514156,0.567118471,-0.918168254,-4.943096908,10.538373425,0.7966313873,0.5685694792,2.2691173134,-2.376103191,-6.115515289,-4.31010038,-0.688626191,-4.943096908,11.225658648,1.4794582907,1.2508528542,2.9498525074,-1.810364336,-5.549263873,-3.742981909
050,2,4,27,031,Minnesota,Cook County,5176,5176,5161,5209,5180,5186,5244,5245,5338,5411,5425,5463,-15,48,-29,6,58,1,93,73,14,38,6,45,50,41,37,50,53,55,40,46,16,41,39,52,50,43,45,61,42,40,-10,4,11,-11,-13,7,8,-6,-2,6,0,5,7,10,23,35,32,22,22,22,-4,39,-47,7,45,-41,54,57,-6,10,-4,44,-40,17,68,-6,86,79,16,32,-1,0,0,0,3,0,-1,0,0,0,51,51,51,51,51,51,51,51,51,51,51,8.6788813886,9.625565502,7.910476558,7.0949185043,9.5337973115,10.016063498,10.233510094,7.3827980805,8.4496693608,7.9074252652,7.5079410915,10.032799537,9.5877277085,8.1990656879,8.5042048568,11.349893013,7.7519379845,7.3475385746,0.7714561234,2.1176244104,-2.122322979,-2.492809204,1.3347316236,1.5118586412,-1.116382919,-0.369139904,1.1021307862,0.9643201543,1.3475791703,1.9293845263,4.4103547459,6.673658118,6.0474345649,4.0934040376,4.0605389443,4.041146216,7.5216972035,-9.048031572,1.3505691684,8.6289549377,-7.817713795,10.205045828,10.605637734,-1.107419712,1.8368846436,8.4860173578,-7.700452402,3.2799536948,13.039309684,-1.144055677,16.252480393,14.699041771,2.9531192322,5.8780308597
050,2,4,27,033,Minnesota,Cottonwood County,11687,11687,11715,11713,11574,11554,11507,11422,11367,11249,11259,11196,28,-2,-139,-20,-47,-85,-55,-118,10,-63,33,159,159,147,158,150,149,137,145,144,23,138,142,129,134,141,133,137,136,134,10,21,17,18,24,9,16,0,9,10,1,12,0,5,11,3,2,-2,-4,-4,19,-34,-158,-43,-84,-97,-73,-116,6,-69,20,-22,-158,-38,-73,-94,-71,-118,2,-73,-2,-1,2,0,2,0,0,0,-1,0,244,244,244,244,244,244,244,244,244,244,244,13.573501793,13.655687723,12.711864407,13.702788257,13.083867591,13.076484269,12.11531659,12.884307802,12.825651303,11.780775141,12.195645639,11.155309581,11.621352066,12.298835536,11.672298039,12.11531659,12.084592145,11.934981073,1.7927266519,1.4600420836,1.5565548253,2.081436191,0.7850320555,1.4041862302,0,0.7997156567,0.8906702293,1.0244152296,0,0.4323763404,0.9539915875,0.2616773518,0.1755232788,-0.176865936,-0.355429181,-0.356268092,-2.902509817,-13.56980289,-3.718436527,-7.285026668,-8.460901042,-6.406599675,-10.25822427,0.5331437711,-6.145624582,-1.878094588,-13.56980289,-3.286060187,-6.331035081,-8.199223691,-6.231076397,-10.4350902,0.1777145904,-6.501892674
050,2,4,27,035,Minnesota,Crow Wing County,62500,62512,62609,62677,62810,62998,63104,63229,63729,64278,64794,65055,97,68,133,188,106,125,500,549,516,261,207,751,729,721,700,704,709,711,644,648,159,601,642,678,622,650,631,743,697,687,48,150,87,43,78,54,78,-32,-53,-39,9,18,39,22,23,18,19,8,6,6,46,-98,20,131,20,63,405,573,566,294,55,-80,59,153,43,81,424,581,572,300,-6,-2,-13,-8,-15,-10,-2,0,-3,0,750,750,743,741,742,746,740,736,736,736,737,11.988570151,11.618733415,11.461910212,11.102123678,11.14514814,11.169048032,11.108767489,9.9789264906,9.98082388,9.5940488163,10.2321356,10.778328882,9.8650298964,10.290264618,9.9402952157,11.608740147,10.800173547,10.581521614,2.3945213352,1.3865978149,0.6835813303,1.2370937812,0.8548835221,1.2287528159,-0.499972658,-0.821247056,-0.600697734,0.2873425602,0.6215783308,0.3497392853,0.3647840637,0.284961174,0.2993115834,0.1249931644,0.0929713648,0.0924150359,-1.564420606,0.3187581184,2.0825384713,0.3172035336,0.9973641091,6.3800626979,8.9526354028,8.770298748,4.5283367604,-1.277078045,0.9403364492,2.4322777566,0.6819875973,1.2823252832,6.6793742813,9.0776285672,8.8632701128,4.6207517963
050,2,4,27,037,Minnesota,Dakota County,398552,398590,399211,401771,404613,407895,411725,414131,417555,421518,425040,429021,621,2560,2842,3282,3830,2406,3424,3963,3522,3981,1322,5124,5219,5154,5292,5307,5288,5212,5154,5108,482,2268,2134,2317,2326,2471,2421,2674,2566,2688,840,2856,3085,2837,2966,2836,2867,2538,2588,2420,176,515,555,483,791,899,814,520,462,427,-405,-810,-770,8,124,-1318,-246,931,487,1160,-229,-295,-215,491,915,-419,568,1451,949,1587,10,-1,-28,-46,-51,-11,-11,-26,-15,-26,2853,2853,2848,2851,2844,2840,2832,2831,2828,2824,2825,12.794295003,12.944205242,12.686644316,12.913301286,12.852119498,12.716337656,12.423233735,12.176365943,11.961674869,5.6630486078,5.2927637453,5.7033284595,5.6758009809,5.9840940794,5.8219087492,6.3737005004,6.0621953841,6.2946323506,7.1312463951,7.6514414969,6.9833158566,7.237500305,6.8680254185,6.8944289071,6.0495332349,6.1141705589,5.667042518,1.2859215313,1.3765154071,1.1889113707,1.9301627584,2.1771349969,1.9574695258,1.2394630741,1.0914786701,0.9999285765,-2.02251736,-1.909760114,0.0196921138,0.302579244,-3.19183974,-0.591569414,2.2191156193,1.1505413687,2.7164336037,-0.736595829,-0.533244707,1.2086034845,2.2327420024,-1.014704743,1.3659001113,3.4585786934,2.2420200388,3.7163621802
050,2,4,27,039,Minnesota,Dodge County,20087,20087,20154,20200,20267,20334,20384,20410,20540,20696,20767,20934,67,46,67,67,50,26,130,156,71,167,71,262,262,235,239,268,254,236,239,242,26,125,133,138,142,163,143,154,152,146,45,137,129,97,97,105,111,82,87,96,3,17,18,20,19,13,9,6,6,6,22,-109,-81,-49,-68,-90,10,70,-21,66,25,-92,-63,-29,-49,-77,19,76,-15,72,-3,1,1,-1,2,-2,0,-2,-1,-1,149,149,149,149,149,149,149,149,149,149,149,12.985082024,12.948822497,11.576069555,11.739279925,13.139187135,12.405372405,11.44630905,11.528350578,11.606436296,6.1951727214,6.5732572219,6.7978621216,6.9748022987,7.9913712801,6.9841269841,7.4692016684,7.3318380243,7.0022301623,6.7899093027,6.3755652754,4.7782074333,4.7644776266,5.1478158553,5.4212454212,3.9771073819,4.1965125534,4.6042061341,0.8425434901,0.8896137594,0.9851974089,0.9332481949,0.6373486297,0.4395604396,0.2910078572,0.2894146589,0.2877628834,-5.402190613,-4.003261917,-2.413733652,-3.340046171,-4.41241359,0.4884004884,3.3950916675,-1.012951306,3.1653917172,-4.559647123,-3.113648158,-1.428536243,-2.406797976,-3.775064961,0.927960928,3.6860995247,-0.723536647,3.4531546006
050,2,4,27,041,Minnesota,Douglas County,36009,36011,35989,36181,36292,36349,36576,36790,37154,37520,37960,38141,-22,192,111,57,227,214,364,366,440,181,99,382,400,408,417,423,431,410,454,424,101,380,379,412,373,395,449,436,415,430,-2,2,21,-4,44,28,-18,-26,39,-6,4,13,11,12,2,2,1,2,2,2,-19,177,83,55,185,188,381,391,401,187,-15,190,94,67,187,190,382,393,403,189,-5,0,-4,-6,-4,-4,0,-1,-2,-2,522,522,522,522,522,522,522,522,522,522,522,10.586116115,11.038593683,11.233325532,11.436407268,11.531226999,11.657470518,10.98106436,12.029676736,11.143086162,10.530691423,10.459067515,11.343456175,10.229688036,10.767930649,12.144325435,11.677424539,10.996290408,11.300771343,0.0554246917,0.5795261684,-0.110130642,1.2067192321,0.7632963498,-0.486854917,-0.696360179,1.0333863275,-0.157685182,0.3602604961,0.3035613263,0.3303919274,0.0548508742,0.0545211678,0.0270474954,0.0535661676,0.0529941706,0.0525617272,4.9050852155,2.2905081893,1.514296334,5.0737058622,5.1249897773,10.305095748,10.472185767,10.625331214,4.9145214912,5.2653457115,2.5940695155,1.8446882615,5.1285567364,5.1795109451,10.332143244,10.525751935,10.678325384,4.9670832184
050,2,4,27,043,Minnesota,Faribault County,14553,14553,14480,14461,14176,14099,14105,13981,13867,13768,13736,13653,-73,-19,-285,-77,6,-124,-114,-99,-32,-83,27,150,136,154,152,150,159,151,143,146,59,193,202,204,172,189,178,190,182,158,-32,-43,-66,-50,-20,-39,-19,-39,-39,-12,0,0,1,2,0,0,-1,-2,-2,-2,-42,24,-224,-27,25,-86,-93,-58,9,-69,-42,24,-223,-25,25,-86,-94,-60,7,-71,1,0,4,-2,1,1,-1,0,0,0,336,336,336,336,336,336,336,336,336,336,336,10.365916865,9.4982016273,10.893015031,10.778612963,10.681478317,11.419132433,10.928170798,10.398487493,10.661214356,13.3374797,14.107623005,14.429708223,12.19685151,13.458662679,12.78368285,13.750678487,13.234438627,11.53747855,-2.971562835,-4.609421378,-3.536693192,-1.418238548,-2.777184362,-1.364550417,-2.82250769,-2.835951134,-0.876264194,0,0.0698397178,0.1414677277,0,0,-0.071818443,-0.144743984,-0.145433392,-0.146044032,1.6585466985,-15.6440968,-1.909814324,1.7727981847,-6.124047568,-6.679115197,-4.197575538,0.6544502618,-5.038519114,1.6585466985,-15.57425708,-1.768346596,1.7727981847,-6.124047568,-6.75093364,-4.342319522,0.5090168703,-5.184563146
050,2,4,27,045,Minnesota,Fillmore County,20866,20868,20862,20834,20831,20751,20771,20739,20916,20980,21044,21067,-6,-28,-3,-80,20,-32,177,64,64,23,63,251,243,237,281,242,262,270,265,256,29,244,243,226,236,244,238,227,233,237,34,7,0,11,45,-2,24,43,32,19,0,10,12,20,21,35,27,20,17,16,-40,-43,-14,-111,-46,-63,127,2,17,-11,-40,-33,-2,-91,-25,-28,154,22,34,5,0,-2,-1,0,0,-2,-1,-1,-2,-1,359,359,359,359,359,359,359,359,359,359,360,12.039524175,11.664466579,11.399163099,13.534993497,11.659841002,12.579522266,12.889058621,12.611840853,12.158343426,11.703760553,11.664466579,10.870088019,11.367467848,11.756203325,11.427199616,10.836356693,11.08890158,11.255966375,0.3357636224,0,0.5290750806,2.1675256491,-0.096362322,1.1523226503,2.0527019286,1.5229392728,0.9023770511,0.4796623177,0.5760230409,0.9619546919,1.0115119696,1.6863406408,1.2963629816,0.9547450831,0.8090614887,0.7598964641,-2.062547966,-0.672026881,-5.33884854,-2.215692886,-3.035413153,6.0977073581,0.0954745083,0.8090614887,-0.522428819,-1.582885649,-0.09600384,-4.376893848,-1.204180916,-1.349072513,7.3940703397,1.0502195914,1.6181229773,0.237467645
050,2,4,27,047,Minnesota,Freeborn County,31255,31254,31204,31069,31026,30923,30742,30522,30449,30582,30480,30281,-50,-135,-43,-103,-181,-220,-73,133,-102,-199,94,359,328,364,347,324,339,338,308,314,107,362,359,313,359,421,340,375,366,352,-13,-3,-31,51,-12,-97,-1,-37,-58,-38,3,14,18,11,20,45,41,26,25,25,-39,-145,-26,-169,-186,-167,-111,146,-67,-187,-36,-131,-8,-158,-166,-122,-70,172,-42,-162,-1,-1,-4,4,-3,-1,-2,-2,-2,1,637,637,637,637,637,637,637,637,637,637,638,11.529876511,10.564457686,11.751602124,11.254358226,10.577174197,11.120040675,11.076338254,10.08810717,10.335577097,11.626226454,11.562927772,10.105086442,11.643557934,13.743797336,11.152843155,12.288836821,11.987815663,11.586379421,-0.096349943,-0.998470086,1.6465156823,-0.389199708,-3.166623139,-0.03280248,-1.212498566,-1.899708493,-1.250802324,0.4496330673,0.5797568242,0.3551308334,0.6486661802,1.4690519718,1.3449016746,0.8520260196,0.8188398677,0.8228962657,-4.656913911,-0.837426524,-5.456100986,-6.032595476,-5.451815095,-3.641075265,4.7844538022,-2.194490845,-6.155264067,-4.207280844,-0.2576697,-5.100970153,-5.383929295,-3.982763124,-2.296173591,5.6364798217,-1.375650978,-5.332367802
050,2,4,27,049,Minnesota,Goodhue County,46183,46184,46210,46099,46140,46106,46016,46060,46226,46307,46299,46340,26,-111,41,-34,-90,44,166,81,-8,41,147,541,553,485,500,502,502,510,502,503,121,495,448,515,481,467,475,449,494,454,26,46,105,-30,19,35,27,61,8,49,6,6,5,19,29,26,9,4,3,3,-1,-161,-69,-20,-136,-12,133,20,-16,-10,5,-155,-64,-1,-107,14,142,24,-13,-7,-5,-2,0,-3,-2,-5,-3,-4,-3,-1,901,901,895,898,892,877,899,892,888,866,865,11.721500612,11.990589664,10.5153611,10.855170318,10.904035797,10.879223284,11.023094464,10.841630132,10.85935729,10.724848065,9.7138954238,11.165795807,10.442673846,10.143794257,10.294085777,9.7046459101,10.66885515,9.8014874945,0.9966525474,2.27669424,-0.650434707,0.4124964721,0.7602415396,0.5851375073,1.3184485535,0.1727749822,1.0578697957,0.1299981584,0.1084140114,0.4119419812,0.6295998784,0.564750858,0.1950458358,0.0864556429,0.0647906183,0.0647675385,-3.488283916,-1.496113358,-0.433623138,-2.952606326,-0.260654242,2.8823440175,0.4322782143,-0.345549964,-0.215891795,-3.358285758,-1.387699346,-0.021681157,-2.323006448,0.3040966158,3.0773898533,0.5187338571,-0.280759346,-0.151124257
050,2,4,27,051,Minnesota,Grant County,6018,6018,6002,5993,5928,5956,5923,5867,5930,5916,5989,5972,-16,-9,-65,28,-33,-56,63,-14,73,-17,17,72,57,67,79,81,74,54,58,56,30,82,59,80,73,68,76,69,55,59,-13,-10,-2,-13,6,13,-2,-15,3,-3,0,1,0,0,0,0,0,0,0,0,-2,0,-63,40,-39,-70,67,2,69,-13,-2,1,-63,40,-39,-70,67,2,69,-13,-1,0,0,1,0,1,-2,-1,1,-1,110,110,110,110,110,110,110,110,110,110,110,12.005002084,9.5629561278,11.275664759,13.300782894,13.740458015,12.545562431,9.1170015195,9.7438051239,9.3637655714,13.672363485,9.8984984481,13.46348031,12.290596852,11.535199321,12.884631686,11.649501942,9.2398152037,9.8653958699,-1.667361401,-0.33554232,-2.18781555,1.0101860426,2.2052586938,-0.339069255,-2.532500422,0.5039899202,-0.501630298,0.1667361401,0,0,0,0,0,0,0,0,0,-10.56958309,6.7317401548,-6.566209277,-11.87446989,11.358820039,0.3376667229,11.591768165,-2.173731293,0.1667361401,-10.56958309,6.7317401548,-6.566209277,-11.87446989,11.358820039,0.3376667229,11.591768165,-2.173731293
050,2,4,27,053,Minnesota,Hennepin County,1152425,1152385,1154188,1169347,1184200,1198069,1211080,1222200,1235371,1247847,1257925,1265843,1803,15159,14853,13869,13011,11120,13171,12476,10078,7918,4035,15916,16025,16497,16713,16753,16663,16735,15860,16008,1842,7802,7744,8232,8066,8509,8590,8594,8853,8750,2193,8114,8281,8265,8647,8244,8073,8141,7007,7258,1187,4975,4567,4521,6284,6442,6444,4189,3640,3649,-1544,2080,2106,1175,-1692,-3413,-1298,180,-543,-2922,-357,7055,6673,5696,4592,3029,5146,4369,3097,727,-33,-10,-101,-92,-228,-153,-48,-34,-26,-67,25084,25077,25185,25233,25337,25900,25583,25718,25637,25923,25922,13.699815152,13.617743771,13.849821326,13.874608835,13.769890847,13.560544131,13.478478329,12.658773424,12.685793623,6.7156294181,6.5807056328,6.911058323,6.6961404214,6.99385192,6.9906423863,6.9216637444,7.0660858211,6.9340763493,6.9841857342,7.0370381386,6.9387630028,7.1784684135,6.7760389269,6.5699017444,6.5568145849,5.5926876029,5.7517172735,4.2822681819,3.8809507522,3.7955411417,5.2167798671,5.2949105734,5.2442025073,3.3738479666,2.9052922612,2.8917079541,1.7903754409,1.7896392126,0.9864545104,-1.404645375,-2.805266965,-1.056327569,0.1449731759,-0.433399368,-2.315585268,6.0726436228,5.6705899648,4.781995652,3.8121344923,2.4896436086,4.1878749383,3.5188211426,2.4718928937,0.5761226864
050,2,4,27,055,Minnesota,Houston County,19027,19020,19025,18876,18764,18774,18700,18686,18703,18677,18572,18600,5,-149,-112,10,-74,-14,17,-26,-105,28,36,166,202,181,195,207,189,214,202,204,26,172,175,146,174,211,178,159,195,196,10,-6,27,35,21,-4,11,55,7,8,2,1,-2,3,6,9,5,1,0,0,-5,-145,-138,-29,-99,-18,2,-83,-111,23,-3,-144,-140,-26,-93,-9,7,-82,-111,23,-2,1,1,1,-2,-1,-1,1,-1,-3,257,257,257,257,257,257,257,257,257,257,257,8.7596633334,10.733262487,9.6435611913,10.40721567,11.073663938,10.109925379,11.449973248,10.84592875,10.976003443,9.0762776708,9.298618491,7.7787841654,9.2864385974,11.287647783,9.5215170237,8.507223114,10.470079734,10.545571936,-0.316614337,1.4346439957,1.8647770259,1.1207770721,-0.213983844,0.5884083554,2.9427501338,0.3758490161,0.4304315076,0.0527690562,-0.106269926,0.1598380308,0.3202220206,0.4814636495,0.2674583434,0.0535045479,0,0,-7.651513153,-7.332624867,-1.545100964,-5.28366334,-0.962927299,0.1069833373,-4.440877475,-5.959891541,1.2374905843,-7.598744096,-7.438894793,-1.385262934,-4.963441319,-0.481463649,0.3744416807,-4.387372927,-5.959891541,1.2374905843
050,2,4,27,057,Minnesota,Hubbard County,20428,20427,20427,20516,20454,20697,20634,20646,20701,20965,21291,21491,0,89,-62,243,-63,12,55,264,326,200,60,233,208,212,233,210,213,210,218,216,58,178,193,188,222,215,198,221,206,199,2,55,15,24,11,-5,15,-11,12,17,1,9,8,9,12,10,9,3,2,2,0,26,-81,208,-85,9,32,270,312,182,1,35,-73,217,-73,19,41,273,314,184,-3,-1,-4,2,-1,-2,-1,2,0,-1,154,154,154,154,154,154,154,154,154,154,154,11.381676966,10.153771052,10.303516318,11.274830031,10.174418605,10.303044961,10.080161283,10.31806134,10.097704642,8.6950150209,9.4215279473,9.1370805084,10.742541918,10.416666667,9.5774784144,10.608169731,9.7500946611,9.3029778879,2.6866619447,0.7322431047,1.1664358096,0.532288113,-0.242248062,0.7255665465,-0.528008448,0.5679666793,0.7947267542,0.4396355909,0.3905296558,0.4374134286,0.5806779415,0.484496124,0.4353399279,0.144002304,0.0946611132,0.0934972652,1.2700583738,-3.954112765,10.10911035,-4.113135419,0.4360465116,1.5478752993,12.960207363,14.767133661,8.5082511337,1.7096939648,-3.56358311,10.546523778,-3.532457477,0.9205426357,1.9832152272,13.104209667,14.861794775,8.6017483989
