SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011,POPESTIMATE2012,POPESTIMATE2013,POPESTIMATE2014,NPOPCHG_2010,NPOPCHG_2011,NPOPCHG_2012,NPOPCHG_2013,NPOPCHG_2014,BIRTHS2010,BIRTHS2011,BIRTHS2012,BIRTHS2013,BIRTHS2014,DEATHS2010,DEATHS2011,DEATHS2012,DEATHS2013,DEATHS2014,NATURALINC2010,NATURALINC2011,NATURALINC2012,NATURALINC2013,NATURALINC2014,INTERNATIONALMIG2010,INTERNATIONALMIG2011,INTERNATIONALMIG2012,INTERNATIONALMIG2013,INTERNATIONALMIG2014,DOMESTICMIG2010,DOMESTICMIG2011,DOMESTICMIG2012,DOMESTICMIG2013,DOMESTICMIG2014,NETMIG2010,NETMIG2011,NETMIG2012,NETMIG2013,NETMIG2014,RESIDUAL2010,RESIDUAL2011,RESIDUAL2012,RESIDUAL2013,RESIDUAL2014,GQESTIMATESBASE2010,GQESTIMATES2010,GQESTIMATES2011,GQESTIMATES2012,GQESTIMATES2013,GQESTIMATES2014,RBIRTH2011,RBIRTH2012,RBIRTH2013,RBIRTH2014,RDEATH2011,RDEATH2012,RDEATH2013,RDEATH2014,RNATURALINC2011,RNATURALINC2012,RNATURALINC2013,RNATURALINC2014,RINTERNATIONALMIG2011,RINTERNATIONALMIG2012,RINTERNATIONALMIG2013,RINTERNATIONALMIG2014,RDOMESTICMIG2011,RDOMESTICMIG2012,RDOMESTICMIG2013,RDOMESTICMIG2014,RNETMIG2011,RNETMIG2012,RNETMIG2013,RNETMIG2014
050,3,5,51,093,Virginia,Isle of Wight County,35270,35270,35288,35274,35380,35643,36007,18,-14,106,263,364,75,328,329,290,319,75,323,328,367,339,0,5,1,-77,-20,4,11,41,27,25,17,-26,70,305,332,21,-15,111,332,357,-3,-4,-6,8,27,310,310,310,310,310,310,9.2967886398,9.3129900643,8.1663686411,8.9043963712,9.1550693008,9.2846831036,10.334680315,9.4626657362,0.141719339,0.0283069607,-2.168311674,-0.558269365,0.3117825458,1.1605853879,0.7603170804,0.6978367062,-0.736940563,1.9814872477,8.5887670191,9.2672714585,-0.425158017,3.1420726357,9.3490840995,9.9651081647
050,3,5,51,095,Virginia,James City County,67009,67401,67751,68329,69532,70964,72583,350,578,1203,1432,1619,169,734,732,691,724,186,589,601,629,614,-17,145,131,62,110,42,141,190,183,182,334,345,877,1126,1236,376,486,1067,1309,1418,-9,-53,5,61,91,1100,1100,1041,1065,1058,1041,10.787771899,10.619391996,9.8365789773,10.087288484,8.6566725456,8.7189270352,8.9539915727,8.5546894049,2.1310993533,1.9004649611,0.8825874046,1.532599079,2.0723104056,2.7563995619,2.6050563717,2.5357548399,5.0705467372,12.722960083,16.02892609,17.220840561,7.1428571429,15.479359645,18.633982462,19.756595401
050,3,5,51,097,Virginia,King and Queen County,6945,6945,6970,7032,7068,7118,7175,25,62,36,50,57,21,60,63,62,55,7,83,72,55,63,14,-23,-9,7,-8,0,2,2,2,2,13,46,44,37,67,13,48,46,39,69,-2,37,-1,4,-4,0,0,0,0,0,0,8.5702042565,8.9361702128,8.7410122656,7.6960750017,11.855449222,10.212765957,7.754123784,8.8155040929,-3.285244965,-1.276595745,0.9868884816,-1.119429091,0.2856734752,0.2836879433,0.2819681376,0.2798572728,6.57048993,6.2411347518,5.2164105456,9.3752186385,6.8561634052,6.524822695,5.4983786832,9.6550759113
050,3,5,51,099,Virginia,King George County,23584,23584,23676,24279,24608,24950,25371,92,603,329,342,421,65,336,312,308,326,15,147,147,160,150,50,189,165,148,176,25,9,53,27,24,21,377,112,158,213,46,386,165,185,237,-4,28,-1,9,8,301,301,301,301,301,301,14.013137316,12.764129523,12.42988014,12.956817233,6.1307475759,6.0138687177,6.4570805924,5.9617257209,7.8823897404,6.7502608055,5.972799548,6.9950915125,0.3753518924,2.1682655921,1.08963235,0.9538761153,15.723073715,4.5819952135,6.376367085,8.4656505236,16.098425607,6.7502608055,7.465999435,9.419526639
050,3,5,51,101,Virginia,King William County,15935,15927,15977,15981,15977,16103,16186,50,4,-4,126,83,42,198,189,180,192,19,131,148,123,118,23,67,41,57,74,0,6,6,6,6,29,-71,-48,65,5,29,-65,-42,71,11,-2,2,-3,-2,-2,72,72,72,72,72,72,12.391263533,11.828024282,11.221945137,11.892595001,8.1982602165,9.2621565805,7.6683291771,7.3089906779,4.1930033169,2.5658677014,3.5536159601,4.5836043235,0.3754928343,0.3754928343,0.3740648379,0.3716435938,-4.443331873,-3.003942675,4.0523690773,0.3097029948,-4.067839039,-2.62844984,4.4264339152,0.6813465886
050,3,5,51,103,Virginia,Lancaster County,11391,11395,11369,11350,11230,11128,11044,-26,-19,-120,-102,-84,23,95,94,68,84,68,206,207,170,187,-45,-111,-113,-102,-103,1,7,8,8,8,20,50,-13,-16,10,21,57,-5,-8,18,-2,35,-2,8,1,183,183,183,184,185,185,8.3630441481,8.3259521701,6.082833885,7.5771243009,18.134600995,18.334809566,15.207084712,16.868121956,-9.771556847,-10.0088574,-9.124250827,-9.290997655,0.6162243056,0.708591674,0.7156275159,0.7216308858,4.4016021832,-1.15146147,-1.431255032,0.9020386073,5.0178264888,-0.442869796,-0.715627516,1.6236694931
050,3,5,51,105,Virginia,Lee County,25587,25587,25543,25663,25539,25202,24951,-44,120,-124,-337,-251,72,254,257,250,243,53,265,296,284,305,19,-11,-39,-34,-62,1,3,3,3,3,-45,51,-88,-316,-192,-44,54,-85,-313,-189,-19,77,0,10,0,1706,1706,1706,1706,1714,1750,9.9207124165,10.038670364,9.8539642498,9.6903475365,10.350349568,11.562048357,11.194103388,12.162781887,-0.429637152,-1.523377993,-1.340139138,-2.472434351,0.1171737687,0.1171829225,0.118247571,0.1196339202,1.9919540679,-3.437365728,-12.45541081,-7.656570893,2.1091278366,-3.320182805,-12.33716324,-7.536936973
050,3,5,51,107,Virginia,Loudoun County,312311,312316,315505,326900,338165,350959,363050,3189,11395,11265,12794,12091,1224,5014,4981,4955,5095,197,1023,1066,1147,1186,1027,3991,3915,3808,3909,529,2253,2267,2413,2403,1548,4880,5017,6491,5618,2077,7133,7284,8904,8021,85,271,66,82,161,1172,1176,1175,1341,1340,1340,15.610090208,14.978987016,14.38057592,14.27152879,3.1849067177,3.2057016983,3.328863891,3.3220869765,12.42518349,11.773285318,11.051712029,10.949441814,7.0142667009,6.8173787525,7.0030937828,6.7310075923,15.192907901,15.087247111,18.838409343,15.736496319,22.207174602,21.904625864,25.841503126,22.467503911
050,3,5,51,109,Virginia,Louisa County,33153,33223,33348,33499,33517,34004,34348,125,151,18,487,344,90,357,381,384,386,49,278,300,289,312,41,79,81,95,74,4,5,5,7,7,76,63,-69,377,249,80,68,-64,384,256,4,4,1,8,14,211,211,211,211,211,211,10.681107604,11.370419004,11.374239126,11.294475655,8.3175011594,8.9530858302,8.5602997586,9.1292134831,2.3636064446,2.4173331742,2.813939367,2.1652621723,0.1495953446,0.1492180972,0.2073429007,0.2048220974,1.8849013419,-2.059209741,11.166896225,7.2858146067,2.0344966865,-1.909991644,11.374239126,7.4906367041
050,3,5,51,111,Virginia,Lunenburg County,12914,12916,12898,12875,12599,12498,12466,-18,-23,-276,-101,-32,20,123,118,104,107,52,145,127,145,151,-32,-22,-9,-41,-44,2,8,8,9,10,13,-4,-285,-74,4,15,4,-277,-65,14,-1,-5,10,5,-2,1203,1203,1203,1082,1069,975,9.544872541,9.2643479626,8.2878431685,8.5723441756,11.252085516,9.9709507733,11.555165956,12.097420285,-1.707212975,-0.706602811,-3.267322788,-3.52507611,0.6208047181,0.6280913873,0.7172171973,0.8011536613,-0.310402359,-22.37575567,-5.897119178,0.3204614645,0.3104023591,-21.74766429,-5.17990198,1.1216151258
050,3,5,51,113,Virginia,Madison County,13308,13308,13295,13192,13207,13187,13157,-13,-103,15,-20,-30,39,133,123,128,126,15,137,139,131,118,24,-4,-16,-3,8,1,3,2,3,3,-35,-109,29,-28,-40,-34,-106,31,-25,-37,-3,7,0,8,-1,193,193,193,193,193,193,10.042662438,9.318534793,9.6991740547,9.5657455208,10.344697399,10.530701921,9.9264984466,8.9583965988,-0.302034961,-1.212167128,-0.227324392,0.607348922,0.2265262204,0.1515208909,0.2273243919,0.2277558457,-8.230452675,2.1970529187,-2.121694324,-3.03674461,-8.003926454,2.3485738096,-1.894369933,-2.808988764
050,3,5,51,115,Virginia,Mathews County,8978,8976,8973,8963,8921,8922,8836,-3,-10,-42,1,-86,26,50,70,63,68,19,109,114,110,113,7,-59,-44,-47,-45,1,9,12,9,9,-7,42,-9,51,-45,-6,51,3,60,-36,-4,-2,-1,-12,-5,94,94,86,86,86,86,5.5753791258,7.8282263476,7.0615927815,7.6585201036,12.154326494,12.748825766,12.329765174,12.726658407,-6.578947368,-4.920599418,-5.268172393,-5.068138304,1.0035682426,1.3419816596,1.0087989688,1.0136276608,4.6833184657,-1.006486245,5.7165274898,-5.068138304,5.6868867083,0.3354954149,6.7253264586,-4.054510643
050,3,5,51,117,Virginia,Mecklenburg County,32727,32727,32700,32578,31758,31336,31192,-27,-122,-820,-422,-144,70,288,315,276,281,63,448,444,443,447,7,-160,-129,-167,-166,5,41,39,42,41,-34,16,-758,-293,-14,-29,57,-719,-251,27,-5,-19,28,-4,-5,1740,1719,1740,1034,926,920,8.8237997488,9.7923402139,8.7488509208,8.9879733879,13.72591072,13.802536682,14.042539703,14.297594678,-4.902110972,-4.010196469,-5.293688782,-5.30962129,1.2561659365,1.2123849789,1.3313468793,1.3114124872,0.4902110972,-23.5637901,-9.28772942,-0.447799386,1.7463770336,-22.35140512,-7.95638254,0.8636131013
050,3,5,51,119,Virginia,Middlesex County,10959,10959,10970,10834,10827,10758,10696,11,-136,-7,-69,-62,17,85,98,89,89,25,137,175,136,132,-8,-52,-77,-47,-43,0,0,1,1,1,18,-82,67,-35,-7,18,-82,68,-34,-6,1,-2,2,12,-13,393,387,363,393,382,383,7.7967345441,9.0485203823,8.2464674543,8.2968211056,12.566501559,16.158072111,12.601343526,12.305397595,-4.769767015,-7.109551729,-4.354876071,-4.008576489,0,0.0923318406,0.0926569377,0.0932227091,-7.521555678,6.1862333226,-3.242992819,-0.652558963,-7.521555678,6.2785651632,-3.150335881,-0.559336254
050,3,5,51,121,Virginia,Montgomery County,94392,94412,94610,94841,95651,96696,97244,198,231,810,1045,548,237,866,928,909,940,146,618,583,591,591,91,248,345,318,349,122,543,559,616,616,-12,-536,-88,122,-372,110,7,471,738,244,-3,-24,-6,-11,-45,9237,9235,9358,9012,9606,9430,9.1422056363,9.7431913151,9.451668079,9.6937197071,6.5241144148,6.1209919577,6.1451439326,6.0946684542,2.6180912215,3.6221993575,3.3065241465,3.599051253,5.7323529567,5.8690128719,6.4050907994,6.3524801485,-5.658455221,-0.923923314,1.2685407103,-3.836238012,0.0738977361,4.9450895576,7.6736315097,2.5162421367
050,3,5,51,125,Virginia,Nelson County,15020,15020,14981,15034,14807,14789,14850,-39,53,-227,-18,61,30,141,128,130,130,68,186,172,166,150,-38,-45,-44,-36,-20,0,5,5,5,5,1,96,-192,36,91,1,101,-187,41,96,-2,-3,4,-23,-15,102,102,102,102,102,102,9.3953023488,8.5788009785,8.784970942,8.7722257836,12.393803098,11.527763815,11.217732126,10.121798981,-2.99850075,-2.948962836,-2.432761184,-1.349573197,0.33316675,0.3351094132,0.3378834978,0.3373932994,6.3968015992,-12.86820147,2.4327611839,6.1405580485,6.7299683492,-12.53309205,2.7706446817,6.4779513479
050,3,5,51,127,Virginia,New Kent County,18429,18432,18546,18754,19132,19482,20021,114,208,378,350,539,45,172,204,174,185,66,134,130,129,120,-21,38,74,45,65,2,12,14,14,14,130,167,285,281,443,132,179,299,295,457,3,-9,5,10,17,551,551,551,551,551,551,9.2225201072,10.769149554,9.0122753406,9.3663772372,7.1849865952,6.8626933432,6.6815144766,6.0754879376,2.0375335121,3.9064562107,2.3307608639,3.2908892995,0.6434316354,0.7390592831,0.7251256021,0.7088069261,8.9544235925,15.045135406,14.554306728,22.428676303,9.5978552279,15.784194689,15.27943233,23.137483229
050,3,5,51,131,Virginia,Northampton County,12389,12389,12397,12432,12237,12082,12121,8,35,-195,-155,39,44,166,137,135,132,23,187,193,186,206,21,-21,-56,-51,-74,6,27,26,26,28,-15,12,-169,-118,76,-9,39,-143,-92,104,-4,17,4,-12,9,326,325,279,282,263,260,13.371460792,11.107057441,11.102430199,10.90773871,15.063031133,15.647168511,15.296681607,17.022683138,-1.691570341,-4.540111071,-4.194251408,-6.114944428,2.1748761529,2.1079087113,2.138245816,2.3137627567,0.9666116235,-13.70140662,-9.704346396,6.2802131967,3.1414877764,-11.59349791,-7.56610058,8.5939759534
050,3,5,51,133,Virginia,Northumberland County,12330,12326,12350,12416,12354,12231,12251,24,66,-62,-123,20,25,102,86,94,86,27,161,181,177,174,-2,-59,-95,-83,-88,5,20,21,22,22,20,111,13,-57,78,25,131,34,-35,100,1,-6,-1,-5,8,0,0,0,0,0,0,8.237099249,6.9438837303,7.6469391906,7.0255698064,13.001695873,14.614452967,14.399023795,14.214524957,-4.764596624,-7.670569237,-6.752084604,-7.188955151,1.6151174998,1.6955995155,1.7897091723,1.7972387877,8.9639021239,1.049656843,-4.636973764,6.372028429,10.579019624,2.7452563585,-2.847264592,8.1692672167
050,3,5,51,135,Virginia,Nottoway County,15853,15852,15834,15889,15776,15701,15579,-18,55,-113,-75,-122,40,170,165,189,183,58,201,199,187,200,-18,-31,-34,2,-17,0,1,2,1,1,2,75,-80,-87,-98,2,76,-78,-86,-97,-2,10,-1,9,-8,1836,1846,1910,1961,1983,1864,10.717775746,10.421601137,12.008768307,11.700767263,12.672193677,12.569082583,11.881691394,12.787723785,-1.95441793,-2.147481446,0.1270769133,-1.086956522,0.0630457397,0.126322438,0.0635384567,0.0639386189,4.7284304763,-5.052897521,-5.527845729,-6.265984655,4.791476216,-4.926575083,-5.464307272,-6.202046036
050,3,5,51,137,Virginia,Orange County,33481,33434,33485,33872,34187,34623,35026,51,387,315,436,403,95,414,394,366,383,110,344,337,312,309,-15,70,57,54,74,8,51,53,61,61,59,281,206,310,286,67,332,259,371,347,-1,-15,-1,11,-18,601,601,601,602,601,602,12.292708998,11.578189512,10.637988664,10.998004279,10.214231631,9.9031722476,9.0684493533,8.8730635041,2.0784773669,1.6750172644,1.5695393111,2.1249407745,1.5143192244,1.5574721932,1.7729981107,1.7516403681,8.3436020013,6.0535711662,9.0103182677,8.2126089391,9.8579212257,7.6110433594,10.783316378,9.9642493072
050,3,5,51,139,Virginia,Page County,24042,24055,24048,23990,23872,23769,23848,-7,-58,-118,-103,79,58,234,208,253,235,43,306,276,273,272,15,-72,-68,-20,-37,0,3,3,3,3,-17,-14,-52,-80,121,-17,-11,-49,-77,124,-5,25,-1,-6,-8,194,194,194,194,194,194,9.7422873558,8.6916551753,10.621103671,9.8704244283,12.739914235,11.533157829,11.46071661,11.424491253,-2.997626879,-2.841502653,-0.839612938,-1.554066825,0.1249011199,0.1253604112,0.1259419408,0.1260054182,-0.582871893,-2.172913794,-3.358451754,5.0822185354,-0.457970773,-2.047553383,-3.232509813,5.2082239536
050,3,5,51,141,Virginia,Patrick County,18490,18490,18476,18368,18403,18316,18264,-14,-108,35,-87,-52,49,141,167,125,138,79,259,243,254,236,-30,-118,-76,-129,-98,1,6,6,8,8,17,-5,107,35,49,18,1,113,43,57,-2,9,-2,-1,-11,203,203,234,237,263,263,7.6538920855,9.0832449485,6.8084642828,7.5451066156,14.059276951,13.21693726,13.834799423,12.903225806,-6.405384866,-4.133692312,-7.02633514,-5.358119191,0.3256975356,0.3263441299,0.4357417141,0.437397485,-0.271414613,5.8198036496,1.9063699992,2.6790595954,0.0542829226,6.1461477795,2.3421117133,3.1164570804
050,3,5,51,143,Virginia,Pittsylvania County,63506,63492,63571,63374,62898,62547,62383,79,-197,-476,-351,-164,121,482,490,501,512,202,641,691,726,695,-81,-159,-201,-225,-183,4,33,31,34,36,146,-140,-300,-172,35,150,-107,-269,-138,71,10,69,-6,12,-52,839,1047,1048,1079,1056,1046,7.5938398519,7.7610238216,7.9875642712,8.1965900905,10.098861712,10.944627471,11.574793734,11.126230689,-2.50502186,-3.183603649,-3.587229463,-2.929640599,0.5199101973,0.4910035479,0.54207023,0.5763227407,-2.205679625,-4.751647238,-2.742237634,0.5603137757,-1.685769428,-4.26064369,-2.200167404,1.1366365164
050,3,5,51,145,Virginia,Powhatan County,28046,28046,28079,28078,28116,28241,28449,33,-1,38,125,208,43,240,235,226,239,22,192,190,192,212,21,48,45,34,27,1,4,4,7,7,13,-69,-12,69,164,14,-65,-8,76,171,-2,16,1,15,10,2395,2385,2393,2322,2282,2210,8.5474651424,8.363882265,8.0202991643,8.4318221909,6.8379721139,6.7622877887,6.8137054847,7.4792732404,1.7094930285,1.6015944763,1.2065936796,0.9525489504,0.1424577524,0.1423639534,0.2484163458,0.2469571353,-2.457396228,-0.42709186,2.4486754086,5.7858528841,-2.314938476,-0.284727907,2.6970917544,6.0328100194
050,3,5,51,147,Virginia,Prince Edward County,23368,23360,23371,23223,23211,22820,23074,11,-148,-12,-391,254,67,190,215,206,200,25,230,217,198,210,42,-40,-2,8,-10,3,15,14,14,14,-34,-118,-19,-422,235,-31,-103,-5,-408,249,0,-5,-5,9,15,4318,4279,4281,4357,4091,4152,8.1555565094,9.2604557006,8.9504898872,8.7157362618,9.8725157746,9.3465994745,8.602898047,9.1515230749,-1.716959265,-0.086143774,0.3475918403,-0.435786813,0.6438597244,0.6030064177,0.6082857205,0.6101015383,-5.065029832,-0.818365853,-18.33546957,10.240990108,-4.421170108,-0.215359435,-17.72718385,10.851091646
050,3,5,51,149,Virginia,Prince George County,35725,35724,35619,36668,37036,37303,37333,-105,1049,368,267,30,73,355,343,316,339,32,217,246,226,239,41,138,97,90,100,60,81,352,169,130,-217,800,-75,26,-190,-157,881,277,195,-60,11,30,-6,-18,-10,4772,4680,4781,4832,4844,4672,9.8219596885,9.3075002714,8.5015940489,9.0840881076,6.0038457814,6.6753500488,6.0802539717,6.4044160995,3.8181139071,2.6321502225,2.4213400772,2.6796720081,2.2410668585,9.5517203951,4.5467385894,3.4835736106,22.133993664,-2.035167698,0.6994982445,-5.091376815,24.375060523,7.5165526973,5.246236834,-1.607803205
050,3,5,51,153,Virginia,Prince William County,402002,401972,406370,420004,431226,440166,446094,4398,13634,11222,8940,5928,1598,6668,6787,6903,6913,444,1506,1492,1698,1700,1154,5162,5295,5205,5213,584,2197,2589,2493,2463,2523,6120,3310,1241,-1648,3107,8317,5899,3734,815,137,155,28,1,-100,2520,2534,2520,2520,2629,2628,16.137971427,15.946336478,15.843615732,15.600388148,3.6448387776,3.5055155481,3.8972127355,3.8363459933,12.493132649,12.44082093,11.946402997,11.764042155,5.3172050428,6.0829623016,5.7218794756,5.558188342,14.811695431,7.7769815444,2.8483162572,-3.718998939,20.128900474,13.859943846,8.5701957328,1.8391894027
050,3,5,51,155,Virginia,Pulaski County,34872,34861,34819,34749,34747,34512,34322,-42,-70,-2,-235,-190,80,273,314,340,335,76,408,428,461,413,4,-135,-114,-121,-78,2,7,4,4,4,-40,52,107,-81,-82,-38,59,111,-77,-78,-8,6,1,-37,-34,960,956,995,1096,1152,1148,7.8484360626,9.0364913089,9.8182185709,9.7335619025,11.729530819,12.317255669,13.312349298,11.999883778,-3.881094756,-3.280764361,-3.494130727,-2.266321876,0.2012419503,0.115114539,0.1155084538,0.1162216347,1.4949402024,3.0793139173,-2.339046189,-2.38254351,1.6961821527,3.1944284563,-2.223537735,-2.266321876
050,3,5,51,157,Virginia,Rappahannock County,7373,7506,7499,7485,7430,7453,7361,-7,-14,-55,23,-92,15,66,45,57,58,29,67,80,50,67,-14,-1,-35,7,-9,0,-1,-1,-1,-1,8,-27,-18,33,-78,8,-28,-19,32,-79,-1,15,-1,-16,-4,35,35,35,35,35,35,8.8093966898,6.0341937647,7.6597460189,7.8304306737,8.9428723972,10.727455582,6.7190754552,9.0454975024,-0.133475707,-4.693261817,0.9406705637,-1.215066829,-0.133475707,-0.134093195,-0.134381509,-0.135007425,-3.6038441,-2.413677506,4.4345898004,-10.53057918,-3.737319808,-2.547770701,4.3002082913,-10.66558661
050,3,5,51,159,Virginia,Richmond County,9254,9254,9264,9189,9052,8951,8902,10,-75,-137,-101,-49,13,74,70,73,74,7,101,115,83,93,6,-27,-45,-10,-19,2,11,9,9,9,4,-56,-101,-102,-42,6,-45,-92,-93,-33,-2,-3,0,2,3,1792,1794,1792,1726,1651,1581,8.0203760906,7.675017817,8.1097594845,8.2899232622,10.946729529,12.608957842,9.2206854413,10.418417073,-2.926353438,-4.933940025,-1.110925957,-2.128493811,1.1922180675,0.986788005,0.9998333611,1.0082339103,-6.069473798,-11.07395428,-11.33144476,-4.705091581,-4.877255731,-10.08716627,-10.3316114,-3.696857671
050,3,5,51,161,Virginia,Roanoke County,92376,92439,92456,93004,93031,93694,93785,17,548,27,663,91,244,824,793,840,821,238,957,954,943,918,6,-133,-161,-103,-97,51,198,204,222,222,-43,446,-14,489,-10,8,644,190,711,212,3,37,-2,55,-24,2328,2312,2287,2288,2202,2179,8.8860131565,8.5252775015,8.9971883786,8.7583142645,10.320284698,10.256134598,10.100415049,9.7930968268,-1.434271541,-1.730857097,-1.10322667,-1.034782562,2.1352313167,2.1931357003,2.3778283572,2.3682652457,4.8096624609,-0.150509313,5.237648949,-0.106678615,6.9448937776,2.0426263875,7.6154773062,2.261586631
050,3,5,51,163,Virginia,Rockbridge County,22307,22310,22280,22504,22392,22334,22327,-30,224,-112,-58,-7,36,161,169,165,169,63,231,253,227,224,-27,-70,-84,-62,-55,2,3,3,4,4,-3,227,-30,-25,60,-1,230,-27,-21,64,-2,64,-1,25,-16,175,174,172,182,175,175,7.1900678814,7.528510335,7.3782587309,7.5681243143,10.316184352,11.270491803,10.150695345,10.031123351,-3.12611647,-3.741981468,-2.772436614,-2.462999037,0.1339764202,0.1336421953,0.1788668783,0.1791272027,10.137549125,-1.336421953,-1.11791799,2.6869080406,10.271525545,-1.202779758,-0.939051111,2.8660352433
050,3,5,51,165,Virginia,Rockingham County,76314,76310,76354,77109,77375,77715,78171,44,755,266,340,456,209,867,828,782,810,168,635,692,714,701,41,232,136,68,109,15,67,64,78,79,-1,291,78,175,239,14,358,142,253,318,-11,165,-12,19,29,1471,1471,1548,1526,1600,1657,11.299140509,10.719556718,10.084467084,10.392209692,8.2756104077,8.9588565806,9.2075569024,8.9937518443,3.0235301017,1.7607001372,0.8769101812,1.3984578474,0.8731746414,0.8285647705,1.0058675608,1.0135611922,3.7924450845,1.009813314,2.2567541428,3.0663433535,4.6656197259,1.8383780845,3.2626217035,4.0799045456
050,3,5,51,167,Virginia,Russell County,28897,28896,28842,28657,28426,28274,28023,-54,-185,-231,-152,-251,55,267,274,287,283,111,359,330,341,350,-56,-92,-56,-54,-67,2,1,1,2,2,1,-79,-179,-64,-172,3,-78,-178,-62,-170,-1,-15,3,-36,-14,434,434,434,434,434,434,9.2871180368,9.6000560587,10.12345679,10.053821696,12.48717369,11.562111312,12.028218695,12.434055101,-3.200055653,-1.962055253,-1.904761905,-2.380233405,0.0347832136,0.0350367009,0.0705467372,0.0710517434,-2.747873876,-6.271569469,-2.257495591,-6.110449935,-2.713090662,-6.236532768,-2.186948854,-6.039398192
050,3,5,51,169,Virginia,Scott County,23177,23172,23125,22961,22801,22632,22384,-47,-164,-160,-169,-248,55,192,221,183,189,50,278,314,312,289,5,-86,-93,-129,-100,2,2,3,5,5,-58,-109,-62,-43,-146,-56,-107,-59,-38,-141,4,29,-8,-2,-7,652,610,708,683,706,706,8.3322484052,9.6586687645,8.0558184579,8.3970143949,12.064401337,13.723176435,13.734510158,12.839879154,-3.732152931,-4.06450767,-5.6786917,-4.442864759,0.0867942542,0.1311131506,0.2201043295,0.222143238,-4.730286855,-2.70967178,-1.892897233,-6.486582548,-4.643492601,-2.578558629,-1.672792904,-6.26443931
050,3,5,51,171,Virginia,Shenandoah County,41993,41993,42050,42283,42641,42729,43021,57,233,358,88,292,113,477,474,466,476,120,432,456,437,442,-7,45,18,29,34,13,81,82,86,86,48,125,258,-33,190,61,206,340,53,276,3,-18,0,6,-18,427,427,427,427,427,427,11.312297677,11.162922142,10.917184022,11.102040816,10.245099783,10.739013706,10.23778845,10.309037901,1.0671978941,0.4239084358,0.6793955722,0.7930029155,1.9209562093,1.9311384297,2.0147592831,2.0058309038,2.9644385946,6.0760209128,-0.773105306,4.4314868805,4.8853948039,8.0071593425,1.2416539768,6.4373177843
050,3,5,51,173,Virginia,Smyth County,32208,32208,32193,32030,31863,31741,31555,-15,-163,-167,-122,-186,72,339,316,292,299,80,437,420,424,439,-8,-98,-104,-132,-140,4,19,17,19,19,-6,-60,-82,-1,-71,-2,-41,-65,18,-52,-5,-24,2,-8,6,774,773,774,758,774,774,10.556965573,9.8915374141,9.1818124646,9.4476744186,13.608831727,13.146980107,13.332494812,13.871334681,-3.051866154,-3.255442693,-4.150682347,-4.423660263,0.591688336,0.532139671,0.5974467015,0.6003538928,-1.868489482,-2.566791354,-0.031444563,-2.243427705,-1.276801146,-2.034651683,0.5660021382,-1.643073812
050,3,5,51,175,Virginia,Southampton County,18570,18589,18588,18571,18417,18186,18059,-1,-17,-154,-231,-127,31,145,137,136,133,62,199,183,175,187,-31,-54,-46,-39,-54,0,2,2,2,2,30,-11,-109,-164,-76,30,-9,-107,-162,-74,0,46,-1,-30,1,1567,1591,1633,1626,1582,1611,7.8043004387,7.4078079377,7.4310848838,7.3389433025,10.710729568,9.8951011139,9.5620577548,10.318664643,-2.906429129,-2.487293176,-2.130972871,-2.979721341,0.1076455233,0.1081431816,0.1092806601,0.1103600497,-0.592050378,-5.893803396,-8.961014125,-4.193681887,-0.484404855,-5.785660214,-8.851733464,-4.083321837
